filename,dice,iou,gt_pixels,pred_pixels
3051.png,0.6663367736462604,0.4996289621541397,9404,4742
3056.png,0.4817178645988667,0.3172782273905869,4052,12713
3063.png,0.8738494856524093,0.7759615384615385,1690,2004
311.png,0.7822911912368782,0.6424287856071964,6108,9229
32.png,0.6263782866836302,0.4560049397962334,2885,1831
321.png,0.8389307745030843,0.7225501770956316,1920,2457
323.png,0.912258338644572,0.838671875,2274,2433
324.png,0.906468124709167,0.828936170212766,2100,2198
332.png,0.0,0.0,2871,2688
333.png,0.8530844155844156,0.7438075017692852,1137,1327
350.png,0.9485294117647058,0.9020979020979021,2000,2080
351.png,0.9408787669657235,0.8883579496090356,2172,2175
354.png,0.8292055323255066,0.7082417582417583,3992,5335
404.png,0.9534792036270452,0.9110943680542475,5102,5044
41.png,0.9443762781186094,0.8946144905075553,2422,2468
415.png,0.5947605403192796,0.42324497524031457,1505,3381
429.png,0.9176079734219269,0.8477593615715162,4410,4620
442.png,0.9067400275103163,0.8293910417715148,5744,5161
443.png,0.9571466881201395,0.9178152643488994,9450,9195
445.png,0.8191588165052408,0.6937078651685393,8790,6284
452.png,0.9412653446647781,0.8890474491616126,2700,2595
457.png,0.007420249653259362,0.0037239411130059515,8936,19904
472.png,0.9318131988598991,0.8723316912972086,2185,2376
473.png,0.9289392378990731,0.8673076923076923,1884,2000
475.png,0.9313998884551031,0.8716075156576201,1811,1775
482.png,0.8608240504630251,0.7556550424128181,4162,3289
483.png,0.7473612529792305,0.596629518891003,3635,2239
484.png,0.8098720292504571,0.6804915514592934,1039,1149
486.png,0.9511800840607824,0.906905055487053,3138,3048
494.png,0.9232379623168179,0.8574206092028516,1394,1472
500.png,0.8751136157062352,0.7779573367808662,3050,2451
506.png,0.9609731373542828,0.9248780487804878,5955,5883
507.png,0.9719021629270265,0.9453401494298073,7447,7394
518.png,0.9113670505758638,0.8371665133394665,1000,997
519.png,0.8435045317220544,0.7293625914315569,728,927
543.png,0.9538918267000649,0.9118481731110323,5591,5188
55.png,0.6176327325864588,0.44679351656095845,1294,2812
550.png,0.8468468468468469,0.734375,764,901
551.png,0.9356027373223372,0.8789976920540719,2961,2738
558.png,0.9400506614128905,0.88688263409453,1753,1800
56.png,0.9016018306636155,0.8208333333333333,1044,1141
561.png,0.6735029750601342,0.5077304829165872,10454,5344
562.png,0.8414052334827237,0.7262290990766159,7906,5928
563.png,0.638233383849318,0.4686804451510334,5543,3695
579.png,0.0,0.0,480,740
581.png,0.9611904283128896,0.9252806813782424,5019,4927
589.png,0.9412328329607155,0.8889894419306184,3142,3120
590.png,0.7666718970657461,0.6216284987277354,3891,2482
592.png,0.9313943541488452,0.8715978226064681,2853,2992
593.png,0.9636930754834685,0.9299301709607513,4103,3912
601.png,0.9635966162912271,0.9297505502567865,5266,5255
604.png,0.9606229797237732,0.9242295730845349,3429,3377
614.png,0.8798120840401932,0.7854147250698975,3956,3707
616.png,0.9594345421020283,0.9220318960425281,3285,3223
621.png,0.9294787560227771,0.8682487725040916,5448,5967
623.png,0.8702922331614314,0.7703693456909669,7168,5630
630.png,0.8623835951462704,0.7580618488506697,5911,4720
633.png,0.9498313659359191,0.904456041750301,2283,2461
66.png,0.9232619677652153,0.8574620196604111,3852,4462
67.png,0.9323567427832831,0.8732849071832123,2326,2316
670.png,0.9766691753574884,0.9544021853330532,4599,4702
675.png,0.9078864353312303,0.8313113807047949,3130,3210
681.png,0.9655207434113644,0.9333398782642843,9987,9706
687.png,0.9621280432822362,0.9270199826238054,2198,2238
694.png,0.9573516254100806,0.9181922196796338,3462,3244
695.png,0.8249496981891348,0.702054794520548,1990,1489
7.png,0.7928440739987802,0.6567867969013136,2360,2559
70.png,0.5433436532507739,0.37300743889479276,1404,3764
712.png,0.8427843803056028,0.7282863849765259,2671,3219
713.png,0.918341307814992,0.8490120908286641,2935,3335
714.png,0.9022556390977443,0.821917808219178,2701,3284
723.png,0.9661569315617949,0.934529582929195,1990,1999
727.png,0.6520773344302756,0.4837646484375,4159,7996
729.png,0.9005107252298263,0.8190263842437755,2684,2211
761.png,0.9338871581862236,0.875974025974026,1505,1384
762.png,0.9526157217200767,0.9095188284518828,1874,1777
764.png,0.8096876290078436,0.6802312138728324,3682,3585
769.png,0.5478211658177702,0.37724084177708495,4873,11030
776.png,0.5331031681559708,0.36342240066454384,7223,2625
780.png,0.7060869565217391,0.5456989247311828,812,1488
781.png,0.47237657864523536,0.30922318422318423,5146,16629
782.png,0.8560651181258686,0.7483512669212079,6608,8503
794.png,0.7087147215865751,0.5488444214723474,13184,7792
828.png,0.8693356797184338,0.7688715953307393,1161,1112
837.png,0.6626506024096386,0.4954954954954955,1701,2781
847.png,0.939110824742268,0.8852110537503796,3163,3045
856.png,0.8971127771574414,0.8134220422331502,6096,6442
86.png,0.898826730147934,0.8162445954292773,5454,6308
865.png,0.6063231729331064,0.4350529198430908,6588,12801
867.png,0.7248449164125749,0.5684366754617414,13907,14626
868.png,0.6153370439084724,0.44439481911567663,17868,8004
900.png,0.5902015204537227,0.4186424719678165,11541,5033
915.png,0.7788420300214439,0.6377897447904473,8397,5593
921.png,0.40942724033981914,0.25740868366643693,825,2824
922.png,0.9588068181818182,0.9208731241473397,3409,3631
929.png,0.7417040358744394,0.5894511760513186,1654,2806
93.png,0.7368884971353019,0.5833914863921842,2541,1997
933.png,0.7480664801711371,0.5975289169295478,3763,2314
935.png,0.9618300653594771,0.9264668849156383,3874,3776
939.png,0.0,0.0,1844,1953
942.png,0.5765407554671969,0.40502793296089384,2193,5352
943.png,0.9473023839397742,0.899880810488677,1596,1592
944.png,0.9292452830188679,0.8678414096916299,1263,1281
945.png,0.9188911704312115,0.8499525166191833,941,1007
954.png,0.48558758314855877,0.3206442166910688,660,2046
956.png,0.6470588235294118,0.4782608695652174,492,528
958.png,0.6325301204819277,0.46255506607929514,1793,3851
960.png,0.8350253807106599,0.7167755991285403,2069,1871
963.png,0.5352212389380531,0.3653939101014983,1533,4117
982.png,0.9469759734879868,0.8992918961447679,3601,3641
99.png,0.8855640921957137,0.7946298984034833,2400,2546
992.png,0.9099065420560748,0.8347050754458162,1238,1437
994.png,0.9117334278624601,0.8377850162866449,2585,3057
