filename,H0,H1,H2,range3,median3,oracle3,unique_prompt_texts,H0_H1_abs,H0_H2_abs,H1_H2_abs,box_H0_H1,box_H0_H2,box_H1_H2
1124.png,0.0,0.012414243711205489,0.012096774193548387,0.012414243711205489,0.012096774193548387,0.012414243711205489,3,0.012414243711205489,0.012096774193548387,0.000317469517657102,0.2784602784602785,0.2620802620802621,0.9411764705882353
1125.png,0.898538961038961,0.8923013923013923,0.8899896800825593,0.008549280956401728,0.8923013923013923,0.898538961038961,3,0.006237568737568755,0.008549280956401728,0.002311712218832973,0.9655172413793104,0.8931034482758621,0.925
1126.png,0.9085619285120532,0.9165268456375839,0.9165268456375839,0.007964917125530713,0.9165268456375839,0.9165268456375839,2,0.007964917125530713,0.007964917125530713,0.0,0.9527065527065527,0.9527065527065527,1.0
1130.png,0.9064641048555258,0.9064083457526081,0.9064083457526081,5.575910291766295e-05,0.9064083457526081,0.9064641048555258,2,5.575910291766295e-05,5.575910291766295e-05,0.0,0.972972972972973,0.972972972972973,1.0
1134.png,0.8401611820013432,0.8364501870112206,0.8386225523295071,0.003710994990122507,0.8386225523295071,0.8401611820013432,3,0.003710994990122507,0.0015386296718360448,0.002172365318286462,0.9642857142857143,0.9310344827586207,0.9642857142857143
1137.png,0.6516958339786278,0.8485092667203867,0.8485092667203867,0.1968134327417589,0.8485092667203867,0.8485092667203867,2,0.1968134327417589,0.1968134327417589,0.0,0.9523809523809523,0.9523809523809523,1.0
1138.png,0.5587898235159294,0.5466960352422907,0.5351444588184562,0.023645364697473248,0.5466960352422907,0.5587898235159294,3,0.012093788273638717,0.023645364697473248,0.011551576423834531,0.9696969696969697,0.9202614379084967,0.9490196078431372
114.png,0.9360481789503872,0.9360481789503872,0.9360848380624821,3.6659112094938884e-05,0.9360481789503872,0.9360848380624821,3,0.0,3.6659112094938884e-05,3.6659112094938884e-05,1.0,0.9393939393939394,0.9393939393939394
1140.png,0.8306172839506173,0.8245057359043202,0.8245057359043202,0.0061115480462970995,0.8245057359043202,0.8306172839506173,2,0.0061115480462970995,0.0061115480462970995,0.0,0.972972972972973,0.972972972972973,1.0
1144.png,0.7252136752136752,0.7252136752136752,0.7252136752136752,0.0,0.7252136752136752,0.7252136752136752,2,0.0,0.0,0.0,1.0,1.0,1.0
1146.png,0.8907521578298397,0.8907521578298397,0.8907521578298397,0.0,0.8907521578298397,0.8907521578298397,2,0.0,0.0,0.0,1.0,1.0,1.0
1148.png,0.8122676579925651,0.8122676579925651,0.8122676579925651,0.0,0.8122676579925651,0.8122676579925651,3,0.0,0.0,0.0,1.0,1.0,1.0
1149.png,0.6668224299065421,0.7885364496382861,0.6676023391812865,0.121714019731744,0.6676023391812865,0.7885364496382861,3,0.121714019731744,0.0007799092747444725,0.12093411045699953,0.7899686520376176,0.9545454545454546,0.8275862068965517
1150.png,0.6224198158145443,0.640578756987833,0.6399210785925682,0.018158941173288645,0.6399210785925682,0.640578756987833,3,0.018158941173288645,0.017501262778023885,0.0006576783952647602,0.9375,0.7737104825291181,0.8157894736842105
1156.png,0.4751911790858972,0.5705239829032769,0.5680213400282441,0.09533280381737969,0.5680213400282441,0.5705239829032769,3,0.09533280381737969,0.09283016094234692,0.002502642875032768,0.868663594470046,0.7854166666666667,0.9041666666666667
1160.png,0.8372331340734415,0.9583987441130298,0.9579732914375491,0.12116561003958837,0.9579732914375491,0.9583987441130298,3,0.12116561003958837,0.12074015736410759,0.00042545267548077526,0.4601514605120808,0.4125495852866931,0.858678955453149
1163.png,0.8573981871569003,0.8573981871569003,0.8573981871569003,0.0,0.8573981871569003,0.8573981871569003,2,0.0,0.0,0.0,1.0,1.0,1.0
1165.png,0.8964664674976821,0.8977997121118652,0.8977997121118652,0.001333244614183049,0.8977997121118652,0.8977997121118652,2,0.001333244614183049,0.001333244614183049,0.0,0.9510086455331412,0.9510086455331412,1.0
1169.png,0.939295316258667,0.939295316258667,0.939295316258667,0.0,0.939295316258667,0.939295316258667,3,0.0,0.0,0.0,1.0,1.0,1.0
117.png,0.5441316469468245,0.5441316469468245,0.5442685329890603,0.00013688604223582868,0.5441316469468245,0.5442685329890603,3,0.0,0.00013688604223582868,0.00013688604223582868,1.0,0.9555555555555556,0.9555555555555556
1170.png,0.7140745121230041,0.7140745121230041,0.7230859489586389,0.009011436835634767,0.7140745121230041,0.7230859489586389,3,0.0,0.009011436835634767,0.009011436835634767,1.0,0.8724637681159421,0.8724637681159421
1177.png,0.9409465914025185,0.9405639913232104,0.9401041666666666,0.0008424247358518322,0.9405639913232104,0.9409465914025185,3,0.0003826000793080153,0.0008424247358518322,0.0004598246565438169,0.975609756097561,0.8665183537263627,0.8471995649809679
1178.png,0.25752592967366555,0.17918177110305541,0.17918177110305541,0.07834415857061014,0.17918177110305541,0.25752592967366555,3,0.07834415857061014,0.07834415857061014,0.0,0.967741935483871,0.967741935483871,1.0
1179.png,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.9555555555555556,0.9347826086956522,0.9782608695652174
1189.png,0.7454718779790277,0.7454718779790277,0.7454718779790277,0.0,0.7454718779790277,0.7454718779790277,3,0.0,0.0,0.0,1.0,1.0,1.0
1192.png,0.862618663800824,0.8655643421998562,0.8585174625801854,0.007046879619670876,0.862618663800824,0.8655643421998562,3,0.002945678399032259,0.004101201220638617,0.007046879619670876,0.9091400757166036,0.8742316784869977,0.7947990543735225
121.png,0.9700202317454478,0.9673722155467234,0.9675630718048239,0.0026480161987244566,0.9675630718048239,0.9700202317454478,3,0.0026480161987244566,0.0024571599406238986,0.00019085625810055795,0.6602870813397129,0.6507387613957875,0.9782608695652174
1211.png,0.9439627280962858,0.9439627280962858,0.9439627280962858,0.0,0.9439627280962858,0.9439627280962858,2,0.0,0.0,0.0,1.0,1.0,1.0
122.png,0.96699604743083,0.96699604743083,0.9670025686623197,6.521231489697854e-06,0.96699604743083,0.9670025686623197,3,0.0,6.521231489697854e-06,6.521231489697854e-06,1.0,0.9767441860465116,0.9767441860465116
1223.png,0.9456762749445676,0.9462007764836384,0.941790225151016,0.00441055133262247,0.9456762749445676,0.9462007764836384,3,0.0005245015390707986,0.0038860497935516713,0.00441055133262247,0.9354838709677419,0.754054054054054,0.7054054054054054
1225.png,0.6845934830749763,0.7621736062103035,0.7621736062103035,0.07758012313532725,0.7621736062103035,0.7621736062103035,3,0.07758012313532725,0.07758012313532725,0.0,0.9310344827586207,0.9310344827586207,1.0
1239.png,0.855039637599094,0.855039637599094,0.862453531598513,0.007413893999419052,0.855039637599094,0.862453531598513,3,0.0,0.007413893999419052,0.007413893999419052,1.0,0.8874458874458875,0.8874458874458875
124.png,0.9315783232538836,0.9299499642601858,0.9299499642601858,0.0016283589936977316,0.9299499642601858,0.9315783232538836,2,0.0016283589936977316,0.0016283589936977316,0.0,0.9230769230769231,0.9230769230769231,1.0
1241.png,0.4894989250868199,0.4959785522788204,0.4894989250868199,0.006479627192000459,0.4894989250868199,0.4959785522788204,3,0.006479627192000459,0.0,0.006479627192000459,0.9787234042553191,1.0,0.9787234042553191
1243.png,0.8716623600344531,0.8716623600344531,0.8716623600344531,0.0,0.8716623600344531,0.8716623600344531,3,0.0,0.0,0.0,1.0,1.0,1.0
1246.png,0.7739183424741012,0.7739183424741012,0.7739183424741012,0.0,0.7739183424741012,0.7739183424741012,3,0.0,0.0,0.0,1.0,1.0,1.0
1247.png,0.9667673716012085,0.9667673716012085,0.9667673716012085,0.0,0.9667673716012085,0.9667673716012085,3,0.0,0.0,0.0,1.0,1.0,1.0
1248.png,0.9803611023123219,0.9803611023123219,0.9803611023123219,0.0,0.9803611023123219,0.9803611023123219,2,0.0,0.0,0.0,1.0,1.0,1.0
1249.png,0.9088921282798834,0.9088921282798834,0.9088921282798834,0.0,0.9088921282798834,0.9088921282798834,2,0.0,0.0,0.0,1.0,1.0,1.0
1250.png,0.908289241622575,0.908289241622575,0.908289241622575,0.0,0.908289241622575,0.908289241622575,3,0.0,0.0,0.0,1.0,1.0,1.0
1251.png,0.9319650323071076,0.9319650323071076,0.9319650323071076,0.0,0.9319650323071076,0.9319650323071076,2,0.0,0.0,0.0,1.0,1.0,1.0
1252.png,0.9524745984922977,0.9524745984922977,0.9524745984922977,0.0,0.9524745984922977,0.9524745984922977,2,0.0,0.0,0.0,1.0,1.0,1.0
1253.png,0.9252772913018097,0.9252772913018097,0.9252772913018097,0.0,0.9252772913018097,0.9252772913018097,2,0.0,0.0,0.0,1.0,1.0,1.0
1254.png,0.9481481481481482,0.9481481481481482,0.9365079365079365,0.011640211640211673,0.9481481481481482,0.9481481481481482,3,0.0,0.011640211640211673,0.011640211640211673,1.0,0.84,0.84
1267.png,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.9555555555555556,0.9375,0.8958333333333334
1273.png,0.8656814449917898,0.8656814449917898,0.8656814449917898,0.0,0.8656814449917898,0.8656814449917898,2,0.0,0.0,0.0,1.0,1.0,1.0
1279.png,0.8756175211329454,0.8756175211329454,0.8223653934652554,0.05325212766769005,0.8756175211329454,0.8756175211329454,3,0.0,0.05325212766769005,0.05325212766769005,1.0,0.889922480620155,0.889922480620155
128.png,0.8399430908767562,0.830940416367552,0.8330794731654869,0.009002674509204223,0.8330794731654869,0.8399430908767562,3,0.009002674509204223,0.00686361771126931,0.002139056797934913,0.9818181818181818,0.9464285714285714,0.9636363636363636
1280.png,0.8217479854777295,0.8217479854777295,0.0,0.8217479854777295,0.8217479854777295,0.8217479854777295,3,0.0,0.8217479854777295,0.8217479854777295,1.0,0.0,0.0
1281.png,0.8287003042064408,0.8278395968927147,0.8278395968927147,0.0008607073137261168,0.8278395968927147,0.8287003042064408,2,0.0008607073137261168,0.0008607073137261168,0.0,0.9777777777777777,0.9777777777777777,1.0
1282.png,0.8966889299417365,0.901372576765247,0.901372576765247,0.004683646823510412,0.901372576765247,0.901372576765247,2,0.004683646823510412,0.004683646823510412,0.0,0.9666666666666667,0.9666666666666667,1.0
1283.png,0.9609929078014184,0.9609929078014184,0.953999414005274,0.0069934937961444454,0.9609929078014184,0.9609929078014184,3,0.0,0.0069934937961444454,0.0069934937961444454,1.0,0.8918518518518519,0.8918518518518519
1293.png,0.6298990847218963,0.6278906797477225,0.622109158186864,0.007789926535032299,0.6278906797477225,0.6298990847218963,3,0.002008404974173761,0.007789926535032299,0.005781521560858538,0.9523809523809523,0.9302325581395349,0.9767441860465116
13.png,0.9686120952203369,0.9693023255813954,0.9686042897109108,0.0006980358704845591,0.9686120952203369,0.9693023255813954,3,0.0006902303610585303,7.805509426028756e-06,0.0006980358704845591,0.9074074074074074,0.98,0.9245283018867925
1309.png,0.8894508670520231,0.88912964969303,0.8900939985538684,0.0009643488608384043,0.8894508670520231,0.8900939985538684,3,0.0003212173589931533,0.000643131501845251,0.0009643488608384043,0.9772727272727273,0.9333333333333333,0.9121212121212121
131.png,0.9487344487344488,0.9487344487344488,0.9487344487344488,0.0,0.9487344487344488,0.9487344487344488,3,0.0,0.0,0.0,1.0,0.9782608695652174,0.9782608695652174
1326.png,0.8081363386476086,0.8081363386476086,0.8081363386476086,0.0,0.8081363386476086,0.8081363386476086,2,0.0,0.0,0.0,1.0,1.0,1.0
1331.png,0.4909182643794147,0.48662165541385344,0.48662165541385344,0.004296608965561277,0.48662165541385344,0.4909182643794147,2,0.004296608965561277,0.004296608965561277,0.0,0.9767441860465116,0.9767441860465116,1.0
1333.png,0.9222952779438135,0.9233532934131736,0.9233532934131736,0.0010580154693601296,0.9233532934131736,0.9233532934131736,2,0.0010580154693601296,0.0010580154693601296,0.0,0.96875,0.96875,1.0
1334.png,0.9287145720011452,0.9287145720011452,0.9287145720011452,0.0,0.9287145720011452,0.9287145720011452,2,0.0,0.0,0.0,1.0,1.0,1.0
1341.png,0.8014159292035399,0.8009193776520509,0.8009193776520509,0.0004965515514889773,0.8009193776520509,0.8014159292035399,2,0.0004965515514889773,0.0004965515514889773,0.0,0.9565217391304348,0.9565217391304348,1.0
1345.png,0.9064124783362218,0.9068825910931174,0.9068825910931174,0.00047011275689556875,0.9068825910931174,0.9068825910931174,2,0.00047011275689556875,0.00047011275689556875,0.0,0.9772727272727273,0.9772727272727273,1.0
1346.png,0.652086137281292,0.652086137281292,0.6287560581583199,0.023330079122972136,0.652086137281292,0.652086137281292,3,0.0,0.023330079122972136,0.023330079122972136,1.0,0.8843537414965986,0.8843537414965986
1353.png,0.9209814930338948,0.9209814930338948,0.919518772038996,0.0014627209948987474,0.9209814930338948,0.9209814930338948,3,0.0,0.0014627209948987474,0.0014627209948987474,1.0,0.9328512396694215,0.9328512396694215
1355.png,0.8105507039743362,0.8105507039743362,0.8105507039743362,0.0,0.8105507039743362,0.8105507039743362,2,0.0,0.0,0.0,1.0,1.0,1.0
1361.png,0.7562120375483159,0.750067186240258,0.7420850443767386,0.014126993171577285,0.750067186240258,0.7562120375483159,3,0.006144851308057864,0.014126993171577285,0.00798214186351942,0.8583638583638583,0.8174418604651162,0.9523255813953488
1364.png,0.728563820344399,0.728563820344399,0.728563820344399,0.0,0.728563820344399,0.728563820344399,2,0.0,0.0,0.0,1.0,1.0,1.0
1365.png,0.8998045602605863,0.899895724713243,0.8956690368455075,0.004226687867735501,0.8998045602605863,0.899895724713243,3,9.116445265666684e-05,0.0041355234150788345,0.004226687867735501,0.9518143961927424,0.848989898989899,0.8080808080808081
1367.png,0.9277028520893212,0.9277028520893212,0.9277028520893212,0.0,0.9277028520893212,0.9277028520893212,2,0.0,0.0,0.0,0.9722222222222222,0.9722222222222222,1.0
1368.png,0.8309085030714517,0.8309085030714517,0.821348673697667,0.009559829373784745,0.8309085030714517,0.8309085030714517,3,0.0,0.009559829373784745,0.009559829373784745,1.0,0.84,0.84
1370.png,0.767661310890079,0.767661310890079,0.767661310890079,0.0,0.767661310890079,0.767661310890079,2,0.0,0.0,0.0,1.0,1.0,1.0
1371.png,0.883396336144228,0.883396336144228,0.883396336144228,0.0,0.883396336144228,0.883396336144228,2,0.0,0.0,0.0,1.0,1.0,1.0
1372.png,0.8649155722326454,0.8649155722326454,0.8649155722326454,0.0,0.8649155722326454,0.8649155722326454,2,0.0,0.0,0.0,1.0,1.0,1.0
1373.png,0.853005980484734,0.853005980484734,0.8543505674653216,0.001344586980587592,0.853005980484734,0.8543505674653216,3,0.0,0.001344586980587592,0.001344586980587592,1.0,0.96875,0.96875
1378.png,0.4772793902081501,0.4772793902081501,0.4772793902081501,0.0,0.4772793902081501,0.4772793902081501,2,0.0,0.0,0.0,1.0,1.0,1.0
138.png,0.8671570748593682,0.8599577762139339,0.8671570748593682,0.007199298645434338,0.8671570748593682,0.8671570748593682,3,0.007199298645434338,0.0,0.007199298645434338,0.9310344827586207,1.0,0.9310344827586207
1380.png,0.8405508544881367,0.8467320261437908,0.8288132665399897,0.017918759603801182,0.8405508544881367,0.8467320261437908,3,0.006181171655654127,0.011737587948147055,0.017918759603801182,0.9772727272727273,0.8922610015174507,0.8724035608308606
1381.png,0.5550692924872356,0.5669291338582677,0.5353915662650602,0.03153756759320747,0.5550692924872356,0.5669291338582677,3,0.011859841371032132,0.01967772622217534,0.03153756759320747,0.9777777777777777,0.9555555555555556,0.9333333333333333
1384.png,0.5661192739844425,0.5661192739844425,0.629353831371607,0.06323455738716455,0.5661192739844425,0.629353831371607,3,0.0,0.06323455738716455,0.06323455738716455,1.0,0.9375,0.9375
1387.png,0.6496062992125984,0.6496062992125984,0.6496062992125984,0.0,0.6496062992125984,0.6496062992125984,2,0.0,0.0,0.0,1.0,1.0,1.0
1388.png,0.7661434532088218,0.7661434532088218,0.765079365079365,0.0010640881294567972,0.7661434532088218,0.7661434532088218,3,0.0,0.0010640881294567972,0.0010640881294567972,1.0,0.9444444444444444,0.9444444444444444
1397.png,0.8968264165488886,0.9188916876574307,0.9146186977451228,0.02206527110854206,0.9146186977451228,0.9188916876574307,3,0.02206527110854206,0.017792281196234216,0.004272989912307845,0.9458858413639734,0.8833580980683506,0.9318181818181818
1398.png,0.8237061313669262,0.8218540325893469,0.8218540325893469,0.001852098777579303,0.8218540325893469,0.8237061313669262,2,0.001852098777579303,0.001852098777579303,0.0,0.9772727272727273,0.9772727272727273,1.0
1399.png,0.8527191298784389,0.8527191298784389,0.8527191298784389,0.0,0.8527191298784389,0.8527191298784389,2,0.0,0.0,0.0,1.0,1.0,1.0
1401.png,0.8444546709618039,0.8444546709618039,0.0,0.8444546709618039,0.8444546709618039,0.8444546709618039,3,0.0,0.8444546709618039,0.8444546709618039,1.0,0.0,0.0
1402.png,0.29857186889961984,0.29701553556827476,0.3073831182568225,0.01036758268854776,0.29857186889961984,0.3073831182568225,3,0.0015563333313450833,0.008811249357202677,0.01036758268854776,0.9490651192778853,0.9171195652173914,0.8704061895551257
1406.png,0.5579617834394904,0.5579617834394904,0.42114589486119314,0.1368158885782973,0.5579617834394904,0.5579617834394904,3,0.0,0.1368158885782973,0.1368158885782973,1.0,0.96875,0.96875
1407.png,0.545045045045045,0.5443786982248521,0.5443786982248521,0.0006663468201929534,0.5443786982248521,0.545045045045045,2,0.0006663468201929534,0.0006663468201929534,0.0,0.9391495601173021,0.9391495601173021,1.0
1410.png,0.7229336437718277,0.0,0.0,0.7229336437718277,0.0,0.7229336437718277,3,0.7229336437718277,0.7229336437718277,0.0,0.2829537612146308,0.2709662716499544,0.835820895522388
1411.png,0.6850728155339806,0.6850728155339806,0.6758455552229872,0.009227260310993413,0.6850728155339806,0.6850728155339806,3,0.0,0.009227260310993413,0.009227260310993413,1.0,0.9285714285714286,0.9285714285714286
1425.png,0.5857164704083193,0.5854478752675023,0.5865930357416782,0.0011451604741758992,0.5857164704083193,0.5865930357416782,3,0.0002685951408170073,0.0008765653333588919,0.0011451604741758992,0.9787234042553191,0.9549689440993789,0.9346504559270516
1426.png,0.8701364325416877,0.8701364325416877,0.8701364325416877,0.0,0.8701364325416877,0.8701364325416877,3,0.0,0.0,0.0,0.926829268292683,1.0,0.926829268292683
1435.png,0.6765807446574136,0.6765807446574136,0.6765807446574136,0.0,0.6765807446574136,0.6765807446574136,2,0.0,0.0,0.0,1.0,1.0,1.0
1436.png,0.8689762380635132,0.8690727373681288,0.8690727373681288,9.649930461563816e-05,0.8690727373681288,0.8690727373681288,2,9.649930461563816e-05,9.649930461563816e-05,0.0,0.9803921568627451,0.9803921568627451,1.0
1437.png,0.7633158768680547,0.7633158768680547,0.7633158768680547,0.0,0.7633158768680547,0.7633158768680547,2,0.0,0.0,0.0,1.0,1.0,1.0
1442.png,0.7382528127068166,0.7144915932746196,0.8365204349456318,0.12202884167101213,0.7382528127068166,0.8365204349456318,3,0.023761219432197,0.09826762223881513,0.12202884167101213,0.9433962264150944,0.7714508580343213,0.8217628705148206
1457.png,0.9469762109486959,0.9505462909718229,0.9420496717099629,0.008496619261859961,0.9469762109486959,0.9505462909718229,3,0.003570080023126976,0.004926539238732985,0.008496619261859961,0.9210526315789473,0.9047619047619048,0.8333333333333334
1458.png,0.6510426277911053,0.6223160858852517,0.6223160858852517,0.028726541905853664,0.6223160858852517,0.6510426277911053,2,0.028726541905853664,0.028726541905853664,0.0,0.9182608695652174,0.9182608695652174,1.0
1459.png,0.8904262441419326,0.875,0.875,0.01542624414193261,0.875,0.8904262441419326,2,0.01542624414193261,0.01542624414193261,0.0,0.952921157118548,0.952921157118548,1.0
1461.png,0.5617261248007847,0.5611757501530925,0.4391833604907505,0.12254276431003414,0.5611757501530925,0.5617261248007847,3,0.0005503746476921423,0.12254276431003414,0.121992389662342,0.987012987012987,0.9127450980392157,0.9247549019607844
1464.png,0.7854010468241618,0.7906579322130447,0.7654924514737599,0.025165480739284818,0.7854010468241618,0.7906579322130447,3,0.005256885388882915,0.019908595350401903,0.025165480739284818,0.9767441860465116,0.8939692550256209,0.9152542372881356
1465.png,0.9350045225481328,0.9364791288566243,0.9350045225481328,0.0014746063084914995,0.9350045225481328,0.9364791288566243,3,0.0014746063084914995,0.0,0.0014746063084914995,0.876875,1.0,0.876875
1466.png,0.7072243346007605,0.7072243346007605,0.8341538894359263,0.12692955483516577,0.7072243346007605,0.8341538894359263,3,0.0,0.12692955483516577,0.12692955483516577,1.0,0.9144411473788329,0.9144411473788329
1472.png,0.5470343785417454,0.5484848484848485,0.5735819119397064,0.02654753339796101,0.5484848484848485,0.5735819119397064,3,0.0014504699431030499,0.02654753339796101,0.02509706345485796,0.975609756097561,0.9172473867595818,0.9401785714285714
1477.png,0.5202639019792649,0.5202639019792649,0.5209185278389431,0.0006546258596782373,0.5202639019792649,0.5209185278389431,3,0.0,0.0006546258596782373,0.0006546258596782373,0.9534883720930233,0.8809917355371901,0.9239669421487603
1480.png,0.7056451612903226,0.7088287376675942,0.7088287376675942,0.003183576377271624,0.7088287376675942,0.7088287376675942,2,0.003183576377271624,0.003183576377271624,0.0,0.8584169453734671,0.8584169453734671,1.0
1481.png,0.67960721625942,0.3600201409869084,0.3820915926179084,0.3195870752725116,0.3820915926179084,0.67960721625942,3,0.3195870752725116,0.2975156236415116,0.02207145163100005,0.9761904761904762,0.7481751824817519,0.7333682556312205
1482.png,0.611023067441451,0.611023067441451,0.611023067441451,0.0,0.611023067441451,0.611023067441451,2,0.0,0.0,0.0,1.0,1.0,1.0
1483.png,0.8054206085400153,0.8054206085400153,0.8054206085400153,0.0,0.8054206085400153,0.8054206085400153,2,0.0,0.0,0.0,1.0,1.0,1.0
1484.png,0.9045685279187817,0.8849372384937239,0.8849372384937239,0.019631289425057874,0.8849372384937239,0.9045685279187817,2,0.019631289425057874,0.019631289425057874,0.0,0.9666666666666667,0.9666666666666667,1.0
1485.png,0.9523565573770492,0.9523565573770492,0.9523565573770492,0.0,0.9523565573770492,0.9523565573770492,2,0.0,0.0,0.0,1.0,1.0,1.0
1488.png,0.5319314641744548,0.5941713788603741,0.6480500722195475,0.11611860804509266,0.5941713788603741,0.6480500722195475,3,0.06223991468591927,0.11611860804509266,0.05387869335917339,0.8959349593495934,0.751219512195122,0.838475499092559
1490.png,0.5775683317624882,0.5916200038617494,0.5510791366906475,0.040540867171101946,0.5775683317624882,0.5916200038617494,3,0.01405167209926117,0.026489195071840776,0.040540867171101946,0.8859357696566998,0.8724637681159421,0.7729468599033816
1491.png,0.4872032069071847,0.5143229166666666,0.4795144157814871,0.034808500885179505,0.4872032069071847,0.5143229166666666,3,0.027119709759481914,0.007688791125697592,0.034808500885179505,0.9375,0.9142857142857143,0.8571428571428571
1492.png,0.46372138019993553,0.47521480502313285,0.47521480502313285,0.011493424823197318,0.47521480502313285,0.47521480502313285,2,0.011493424823197318,0.011493424823197318,0.0,0.9666666666666667,0.9666666666666667,1.0
1493.png,0.87044356609574,0.8680981595092024,0.8686691515018636,0.0023454065865375906,0.8686691515018636,0.87044356609574,3,0.0023454065865375906,0.0017744145938763944,0.0005709919926611962,0.9830508474576272,0.9655172413793104,0.9491525423728814
1495.png,0.9144542772861357,0.9144542772861357,0.9144542772861357,0.0,0.9144542772861357,0.9144542772861357,2,0.0,0.0,0.0,1.0,1.0,1.0
1496.png,0.8741359071344724,0.8852459016393442,0.8852459016393442,0.011109994504871823,0.8852459016393442,0.8852459016393442,2,0.011109994504871823,0.011109994504871823,0.0,0.9666666666666667,0.9666666666666667,1.0
1497.png,0.6100719424460431,0.6097701149425288,0.6097701149425288,0.0003018275035143736,0.6097701149425288,0.6100719424460431,2,0.0003018275035143736,0.0003018275035143736,0.0,0.9827586206896551,0.9827586206896551,1.0
1498.png,0.42031312725812925,0.42031312725812925,0.4060324825986079,0.014280644659521335,0.42031312725812925,0.42031312725812925,3,0.0,0.014280644659521335,0.014280644659521335,1.0,0.8837209302325582,0.8837209302325582
150.png,0.9419439868204283,0.6360264900662251,0.6360264900662251,0.3059174967542032,0.6360264900662251,0.9419439868204283,2,0.3059174967542032,0.3059174967542032,0.0,0.7032967032967034,0.7032967032967034,1.0
1509.png,0.6895910780669146,0.6904734209608003,0.6960910905035802,0.0065000124366656475,0.6904734209608003,0.6960910905035802,3,0.0008823428938857791,0.0065000124366656475,0.005617669542779868,0.9636363636363636,0.8988476312419974,0.8988476312419974
1519.png,0.8368298368298368,0.8370681605975724,0.8343016500116198,0.002766510585952564,0.8368298368298368,0.8370681605975724,3,0.00023832376773558206,0.002528186818216982,0.002766510585952564,0.96875,0.9197860962566845,0.891042780748663
152.png,0.9697135809236672,0.9693234730210901,0.9693234730210901,0.00039010790257709704,0.9693234730210901,0.9697135809236672,2,0.00039010790257709704,0.00039010790257709704,0.0,0.9555555555555556,0.9555555555555556,1.0
1529.png,0.8577467765800042,0.8577467765800042,0.8639557164147328,0.0062089398347285885,0.8577467765800042,0.8639557164147328,3,0.0,0.0062089398347285885,0.0062089398347285885,1.0,0.9777777777777777,0.9777777777777777
1533.png,0.5293546821931101,0.5372327353158024,0.5237868696479543,0.013445865667848111,0.5293546821931101,0.5372327353158024,3,0.007878053122692297,0.005567812545155815,0.013445865667848111,0.9003215434083601,0.8857808857808858,0.8362470862470862
1534.png,0.8443093549476528,0.8423180592991913,0.8443093549476528,0.0019912956484614552,0.8443093549476528,0.8443093549476528,3,0.0019912956484614552,0.0,0.0019912956484614552,0.9772727272727273,1.0,0.9772727272727273
1535.png,0.8714837286265857,0.8760742999722761,0.8310118265440211,0.04506247342825509,0.8714837286265857,0.8760742999722761,3,0.0045905713456904085,0.04047190208256468,0.04506247342825509,0.9476584022038568,0.809469480889903,0.7671232876712328
1536.png,0.8286624203821656,0.8305138844557932,0.8382731958762887,0.009610775494123036,0.8305138844557932,0.8382731958762887,3,0.0018514640736275734,0.009610775494123036,0.007759311420495463,0.9487179487179487,0.8717948717948718,0.918918918918919
1545.png,0.4648068168553753,0.6156478456991756,0.7425195349723651,0.27771271811698983,0.6156478456991756,0.7425195349723651,3,0.15084102884380035,0.27771271811698983,0.12687168927318948,0.5925925925925926,0.3328042328042328,0.5616071428571429
1546.png,0.9386225610543998,0.8739938939772411,0.8739938939772411,0.06462866707715864,0.8739938939772411,0.9386225610543998,2,0.06462866707715864,0.06462866707715864,0.0,0.9576957695769577,0.9576957695769577,1.0
1547.png,0.602091020910209,0.5964153275648949,0.5964153275648949,0.005675693345314148,0.5964153275648949,0.602091020910209,2,0.005675693345314148,0.005675693345314148,0.0,0.9787234042553191,0.9787234042553191,1.0
1548.png,0.7000849617672048,0.7000849617672048,0.7031732659365347,0.003088304169329925,0.7000849617672048,0.7031732659365347,3,0.0,0.003088304169329925,0.003088304169329925,1.0,0.9333333333333333,0.9333333333333333
1551.png,0.8254016832440704,0.8404802744425386,0.6172330930312393,0.2232471814112993,0.8254016832440704,0.8404802744425386,3,0.015078591198468216,0.20816859021283107,0.2232471814112993,0.9074074074074074,0.9014662756598241,0.8200294550810014
1552.png,0.5252401389740445,0.5269658295594895,0.5269658295594895,0.0017256905854449167,0.5269658295594895,0.5269658295594895,2,0.0017256905854449167,0.0017256905854449167,0.0,0.9722222222222222,0.9722222222222222,1.0
1555.png,0.6789566581682683,0.6786904528523818,0.6768328445747801,0.002123813593488233,0.6786904528523818,0.6789566581682683,3,0.000266205315886503,0.002123813593488233,0.00185760827760173,0.9836065573770492,0.9601873536299765,0.9450633883980023
1559.png,0.8203052008720025,0.8099630996309963,0.8099630996309963,0.010342101241006207,0.8099630996309963,0.8203052008720025,2,0.010342101241006207,0.010342101241006207,0.0,0.9772727272727273,0.9772727272727273,1.0
156.png,0.9623976468717704,0.9625830052884806,0.9653400782515907,0.0029424313798203094,0.9625830052884806,0.9653400782515907,3,0.0001853584167101907,0.0029424313798203094,0.0027570729631101187,0.9514637904468413,0.5905451185709886,0.5757575757575758
