filename,a,b,same_text,abs_dice,box_iou
484.png,H0,H1,False,0.0,1.0
484.png,H0,H2,False,0.0,1.0
484.png,H1,H2,False,0.0,1.0
486.png,H0,H1,False,0.0,1.0
486.png,H0,H2,False,0.0,1.0
486.png,H1,H2,True,0.0,1.0
494.png,H0,H1,False,0.0,1.0
494.png,H0,H2,False,0.0,1.0
494.png,H1,H2,False,0.0,1.0
500.png,H0,H1,False,0.0,1.0
500.png,H0,H2,False,0.0,1.0
500.png,H1,H2,True,0.0,1.0
506.png,H0,H1,False,0.0037071438643312415,0.9545454545454546
506.png,H0,H2,False,0.005189449697666548,0.7828947368421053
506.png,H1,H2,False,0.00889659356199779,0.7547568710359408
507.png,H0,H1,False,3.787025685375589e-06,0.9879518072289156
507.png,H0,H2,False,3.787025685375589e-06,0.9879518072289156
507.png,H1,H2,True,0.0,1.0
518.png,H0,H1,False,0.0009944423180591189,0.9318181818181818
518.png,H0,H2,False,0.0009800851990816595,0.5406976744186046
518.png,H1,H2,False,1.4357118977459393e-05,0.5802609188882587
519.png,H0,H1,False,0.0,1.0
519.png,H0,H2,False,0.0,1.0
519.png,H1,H2,False,0.0,1.0
543.png,H0,H1,False,0.0007943993758334766,0.8955223880597015
543.png,H0,H2,False,0.0007943993758334766,0.8955223880597015
543.png,H1,H2,True,0.0,1.0
55.png,H0,H1,False,0.09451838103068244,0.9117647058823529
55.png,H0,H2,False,0.06690186414277866,0.78625
55.png,H1,H2,False,0.1614202451734611,0.716875
550.png,H0,H1,False,0.0,1.0
550.png,H0,H2,False,0.0015231058396526498,0.9767441860465116
550.png,H1,H2,False,0.0015231058396526498,0.9767441860465116
551.png,H0,H1,False,0.0,1.0
551.png,H0,H2,False,0.002039184075042666,0.90625
551.png,H1,H2,False,0.002039184075042666,0.90625
558.png,H0,H1,False,0.0002645049694465218,0.9772727272727273
558.png,H0,H2,False,0.0018484142218793131,0.9431356620633631
558.png,H1,H2,False,0.0015839092524327913,0.9642857142857143
56.png,H0,H1,False,0.0,1.0
56.png,H0,H2,False,0.0010611629084689156,0.9364583333333333
56.png,H1,H2,False,0.0010611629084689156,0.9364583333333333
561.png,H0,H1,False,0.026128774427100154,0.9629629629629629
561.png,H0,H2,False,0.011835370804527456,0.9818181818181818
561.png,H1,H2,False,0.03796414523162761,0.9454545454545454
562.png,H0,H1,False,0.00033339216127892257,0.9365079365079365
562.png,H0,H2,False,0.017047199733640772,0.9627329192546584
562.png,H1,H2,False,0.017380591894919695,0.931905931905932
563.png,H0,H1,False,0.005005240376274811,0.8171912832929782
563.png,H0,H2,False,0.035021318095214915,0.7636887608069164
563.png,H1,H2,False,0.030016077718940104,0.9344073647871116
579.png,H0,H1,False,0.821656050955414,0.9666666666666667
579.png,H0,H2,False,0.821656050955414,0.9666666666666667
579.png,H1,H2,False,0.0,1.0
581.png,H0,H1,False,0.008471272468733693,0.9531772575250836
581.png,H0,H2,False,0.008471272468733693,0.9531772575250836
581.png,H1,H2,True,0.0,1.0
589.png,H0,H1,False,0.0002633307221490133,0.95
589.png,H0,H2,False,0.0002633307221490133,0.95
589.png,H1,H2,True,0.0,1.0
590.png,H0,H1,False,0.0,1.0
590.png,H0,H2,False,0.0,1.0
590.png,H1,H2,True,0.0,1.0
592.png,H0,H1,False,0.030299673910704206,0.4003228410008071
592.png,H0,H2,False,0.0064509497185580855,0.9376971608832808
592.png,H1,H2,False,0.03675062362926229,0.4072249589490969
593.png,H0,H1,False,0.00011113484989400124,0.9863013698630136
593.png,H0,H2,False,0.0004235454983406717,0.9102005231037489
593.png,H1,H2,False,0.0005346803482346729,0.9228421970357454
601.png,H0,H1,False,0.00036649105877772925,0.9722222222222222
601.png,H0,H2,False,0.00036649105877772925,0.9722222222222222
601.png,H1,H2,True,0.0,1.0
604.png,H0,H1,False,0.0006112184770810103,0.9433962264150944
604.png,H0,H2,False,0.0006112184770810103,0.9433962264150944
604.png,H1,H2,True,0.0,1.0
614.png,H0,H1,False,0.0,1.0
614.png,H0,H2,False,0.0,1.0
614.png,H1,H2,True,0.0,1.0
616.png,H0,H1,False,2.491735743115342e-05,0.9761904761904762
616.png,H0,H2,False,2.491735743115342e-05,0.9761904761904762
616.png,H1,H2,True,0.0,1.0
621.png,H0,H1,False,0.0002888897466223339,0.9767441860465116
621.png,H0,H2,False,0.00025951905187604485,0.9375968992248062
621.png,H1,H2,False,2.937069474628906e-05,0.959920634920635
623.png,H0,H1,False,0.04659942270391515,0.9593427427849168
623.png,H0,H2,False,0.012809859716133132,0.9702970297029703
623.png,H1,H2,False,0.03378956298778202,0.9690455717970765
630.png,H0,H1,False,0.0,1.0
630.png,H0,H2,False,0.020167337477558722,0.9138187221396731
630.png,H1,H2,False,0.020167337477558722,0.9138187221396731
633.png,H0,H1,False,0.0,0.944184231069477
633.png,H0,H2,False,0.0,0.944184231069477
633.png,H1,H2,True,0.0,1.0
66.png,H0,H1,False,0.0,1.0
66.png,H0,H2,False,0.004032579228659072,0.8275862068965517
66.png,H1,H2,False,0.004032579228659072,0.8275862068965517
67.png,H0,H1,False,0.00020080911970343784,0.975609756097561
67.png,H0,H2,False,0.00011324955893377009,0.9302325581395349
67.png,H1,H2,False,8.755956076966775e-05,0.9534883720930233
670.png,H0,H1,False,0.0,1.0
670.png,H0,H2,False,0.0,1.0
670.png,H1,H2,True,0.0,1.0
675.png,H0,H1,False,0.0018975545035855301,0.9604743083003953
675.png,H0,H2,False,0.0018975545035855301,0.9604743083003953
675.png,H1,H2,True,0.0,1.0
681.png,H0,H1,False,0.0013675934647533472,0.9803921568627451
681.png,H0,H2,False,0.0013675934647533472,0.9803921568627451
681.png,H1,H2,True,0.0,1.0
687.png,H0,H1,False,0.0,1.0
687.png,H0,H2,False,0.0,1.0
687.png,H1,H2,True,0.0,1.0
694.png,H0,H1,False,0.002038518251210486,0.9491525423728814
694.png,H0,H2,False,0.00713354750362849,0.864406779661017
694.png,H1,H2,False,0.005095029252418004,0.9107142857142857
695.png,H0,H1,False,0.0,1.0
695.png,H0,H2,False,0.0,1.0
695.png,H1,H2,True,0.0,1.0
7.png,H0,H1,False,0.06932333279010472,0.9428571428571428
7.png,H0,H2,False,0.06932333279010472,0.9428571428571428
7.png,H1,H2,True,0.0,1.0
70.png,H0,H1,False,0.0,1.0
70.png,H0,H2,False,0.02896373018794196,0.9118541033434651
70.png,H1,H2,False,0.02896373018794196,0.9118541033434651
712.png,H0,H1,False,0.020907658189585288,0.9736842105263158
712.png,H0,H2,False,0.02554806697421297,0.9473684210526315
712.png,H1,H2,False,0.004640408784627681,0.972972972972973
713.png,H0,H1,False,0.0,1.0
713.png,H0,H2,False,0.0,1.0
713.png,H1,H2,False,0.0,1.0
714.png,H0,H1,False,0.0,1.0
714.png,H0,H2,False,0.0,1.0
714.png,H1,H2,True,0.0,1.0
723.png,H0,H1,False,0.0,0.9565217391304348
723.png,H0,H2,False,0.0,0.9565217391304348
723.png,H1,H2,True,0.0,1.0
727.png,H0,H1,False,0.0,1.0
727.png,H0,H2,False,0.04545854425913676,0.8809370988446726
727.png,H1,H2,False,0.04545854425913676,0.8809370988446726
729.png,H0,H1,False,0.003660180161831894,0.9512195121951219
729.png,H0,H2,False,0.003660180161831894,0.9512195121951219
729.png,H1,H2,True,0.0,1.0
761.png,H0,H1,False,0.00041522471429011887,0.9696969696969697
761.png,H0,H2,False,0.00041522471429011887,0.9696969696969697
761.png,H1,H2,True,0.0,1.0
762.png,H0,H1,False,0.0008878007107514518,0.967741935483871
762.png,H0,H2,False,0.0008878007107514518,0.967741935483871
762.png,H1,H2,True,0.0,1.0
764.png,H0,H1,False,0.005127815795372803,0.9777777777777777
764.png,H0,H2,False,0.005127815795372803,0.9777777777777777
764.png,H1,H2,True,0.0,1.0
769.png,H0,H1,False,0.24082544156437136,0.38461538461538464
769.png,H0,H2,False,0.22589424920199264,0.365625
769.png,H1,H2,False,0.01493119236237872,0.950625
776.png,H0,H1,False,0.0,1.0
776.png,H0,H2,False,0.0,1.0
776.png,H1,H2,True,0.0,1.0
780.png,H0,H1,False,0.0,1.0
780.png,H0,H2,False,0.05850814705641527,0.9795918367346939
780.png,H1,H2,False,0.05850814705641527,0.9795918367346939
781.png,H0,H1,False,0.0031886347257018,0.9601801801801801
781.png,H0,H2,False,0.006546226758998297,0.9608725761772853
781.png,H1,H2,False,0.009734861484700097,0.9226108033240997
782.png,H0,H1,False,0.002500618925924236,0.9656012176560121
782.png,H0,H2,False,0.027133759460942986,0.6996597587380142
782.png,H1,H2,False,0.02463314053501875,0.7016129032258065
794.png,H0,H1,False,0.04153299501620222,0.579747935680139
794.png,H0,H2,False,0.01658635493809535,0.8793103448275862
794.png,H1,H2,False,0.024946640078106874,0.5097783572359843
828.png,H0,H1,False,0.0,1.0
828.png,H0,H2,False,0.0,1.0
828.png,H1,H2,True,0.0,1.0
837.png,H0,H1,False,0.09982969186256319,0.8621621621621621
837.png,H0,H2,False,0.09982969186256319,0.8621621621621621
837.png,H1,H2,True,0.0,1.0
847.png,H0,H1,False,0.0001119514121538101,0.9433526011560693
847.png,H0,H2,False,0.0001119514121538101,0.9433526011560693
847.png,H1,H2,True,0.0,1.0
856.png,H0,H1,False,0.0,1.0
856.png,H0,H2,False,0.014711356035801981,0.9555555555555556
856.png,H1,H2,False,0.014711356035801981,0.9555555555555556
86.png,H0,H1,False,0.09047900850541468,0.6794871794871795
86.png,H0,H2,False,0.09047900850541468,0.6794871794871795
86.png,H1,H2,True,0.0,1.0
865.png,H0,H1,False,0.024104447520045813,0.9536859413537956
865.png,H0,H2,False,0.024104447520045813,0.9536859413537956
865.png,H1,H2,True,0.0,1.0
867.png,H0,H1,False,0.016531260389431646,0.9714285714285714
867.png,H0,H2,False,0.016531260389431646,0.9714285714285714
867.png,H1,H2,True,0.0,1.0
868.png,H0,H1,False,0.010228835680747728,0.9791666666666666
868.png,H0,H2,False,0.0168209573903777,0.9
868.png,H1,H2,False,0.027049793071125428,0.9183673469387755
900.png,H0,H1,False,0.0006871450007146507,0.9795918367346939
900.png,H0,H2,False,0.0006871450007146507,0.9795918367346939
900.png,H1,H2,True,0.0,1.0
915.png,H0,H1,False,0.08691933809875196,0.5711371749107598
915.png,H0,H2,False,0.08691933809875196,0.5711371749107598
915.png,H1,H2,True,0.0,1.0
921.png,H0,H1,False,0.0,1.0
921.png,H0,H2,False,0.012086814807904245,0.9777777777777777
921.png,H1,H2,False,0.012086814807904245,0.9777777777777777
922.png,H0,H1,False,0.0,1.0
922.png,H0,H2,False,0.0,1.0
922.png,H1,H2,True,0.0,1.0
929.png,H0,H1,False,0.009035154368348675,0.9347826086956522
929.png,H0,H2,False,0.023354415896154945,0.8887733887733887
929.png,H1,H2,False,0.01431926152780627,0.8663838812301167
93.png,H0,H1,False,0.008080881692344666,0.8815426997245179
93.png,H0,H2,False,0.0019594191211175227,0.8
93.png,H1,H2,False,0.010040300813462189,0.7052341597796143
933.png,H0,H1,False,0.05199664117965985,0.967741935483871
933.png,H0,H2,False,0.05199664117965985,0.967741935483871
933.png,H1,H2,True,0.0,1.0
935.png,H0,H1,False,9.981677468795525e-06,0.9772727272727273
935.png,H0,H2,False,9.981677468795525e-06,0.9772727272727273
935.png,H1,H2,True,0.0,1.0
939.png,H0,H1,False,0.0,1.0
939.png,H0,H2,False,0.0,1.0
939.png,H1,H2,True,0.0,1.0
942.png,H0,H1,False,0.009522056232493137,0.9444444444444444
942.png,H0,H2,False,0.009522056232493137,0.9444444444444444
942.png,H1,H2,False,0.0,1.0
943.png,H0,H1,False,0.0,1.0
943.png,H0,H2,False,0.0,1.0
943.png,H1,H2,False,0.0,1.0
944.png,H0,H1,False,0.0,1.0
944.png,H0,H2,False,0.0,1.0
944.png,H1,H2,True,0.0,1.0
945.png,H0,H1,False,0.0,1.0
945.png,H0,H2,False,0.0,1.0
945.png,H1,H2,True,0.0,1.0
954.png,H0,H1,False,0.0016096825960725814,0.9629629629629629
954.png,H0,H2,False,0.0,1.0
954.png,H1,H2,False,0.0016096825960725814,0.9629629629629629
956.png,H0,H1,False,0.0,1.0
956.png,H0,H2,False,0.0,1.0
956.png,H1,H2,False,0.0,1.0
958.png,H0,H1,False,0.0,1.0
958.png,H0,H2,False,0.01421611667372269,0.9352657004830918
958.png,H1,H2,False,0.01421611667372269,0.9352657004830918
960.png,H0,H1,False,0.0,1.0
960.png,H0,H2,False,0.0,1.0
960.png,H1,H2,True,0.0,1.0
963.png,H0,H1,False,0.0,1.0
963.png,H0,H2,False,0.011778037996147961,0.9091400757166036
963.png,H1,H2,False,0.011778037996147961,0.9091400757166036
982.png,H0,H1,False,0.00014261725773534462,0.9696969696969697
982.png,H0,H2,False,0.00014261725773534462,0.9696969696969697
982.png,H1,H2,True,0.0,1.0
99.png,H0,H1,False,0.0,1.0
99.png,H0,H2,False,0.001328134877413012,0.9435736677115988
99.png,H1,H2,False,0.001328134877413012,0.9435736677115988
992.png,H0,H1,False,0.0,1.0
992.png,H0,H2,False,0.0,1.0
992.png,H1,H2,True,0.0,1.0
994.png,H0,H1,False,0.0070020606176255384,0.975609756097561
994.png,H0,H2,False,0.0070020606176255384,0.975609756097561
994.png,H1,H2,True,0.0,1.0
