filename,risk_region,frozen_risk,comparison,prompt1,prompt2,seed1,seed2,heatmap_mae,heatmap_corr_distance,box_instability
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P10,P10,12,45,0.0022108065895736217,0.0018261529276851762,0.0
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P10,P10,12,56,0.0031572242733091116,0.004969322913112362,0.033333333333333326
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P10,P10,23,34,0.00268809637054801,0.0019703000786979175,0.03536977491961413
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P10,P10,23,45,0.0033813982736319304,0.003234209646245545,0.05882352941176472
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P10,P10,23,56,0.004660800099372864,0.007748285995602289,0.09019607843137256
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P10,P10,34,45,0.002686368068680167,0.002741152729831664,0.09324758842443726
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P10,P10,34,56,0.0042719608172774315,0.008546207123874439,0.12290862290862292
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P10,P10,45,56,0.003985123243182898,0.010082180768386406,0.033333333333333326
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P11,P11,12,23,0.0023331837728619576,0.0014661801652189332,0.020408163265306145
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P11,P11,12,34,0.0029145176522433758,0.0011690548889047303,0.019607843137254943
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P11,P11,12,45,0.0023178765550255775,0.0017132267177309979,0.05882352941176472
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P11,P11,12,56,0.003450428368523717,0.003762682441248999,0.05882352941176472
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P11,P11,23,34,0.0023448090068995953,0.0008621876777823445,0.039231385108086436
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P11,P11,23,45,0.0030784166883677244,0.003649626044914034,0.040000000000000036
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P11,P11,23,56,0.003178081475198269,0.0033067649463398574,0.07766212970376296
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P11,P11,34,45,0.004072461277246475,0.003588359835555943,0.07692307692307687
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P11,P11,34,56,0.003185991896316409,0.0031916002966017043,0.07692307692307687
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P11,P11,45,56,0.004662114195525646,0.007810166431960752,0.040000000000000036
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P12,P12,12,23,0.004394539166241884,0.0034929601085622597,0.06199242014076878
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P12,P12,12,34,0.003525272710248828,0.003839311110542476,0.06199242014076878
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P12,P12,12,45,0.0025423550978302956,0.001114407234485637,0.08470847084708466
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P12,P12,12,56,0.003934402484446764,0.0042049475638096245,0.07854821235102927
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P12,P12,23,34,0.0032193446531891823,0.0011526733540291323,0.0
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P12,P12,23,45,0.004293791018426418,0.002804513387764773,0.08243727598566308
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P12,P12,23,56,0.0050932783633470535,0.006488904560901343,0.10409419320310409
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P12,P12,34,45,0.003309853607788682,0.002332796733335196,0.08243727598566308
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P12,P12,34,56,0.004741049371659756,0.006952562781395555,0.10409419320310409
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P12,P12,45,56,0.004143077880144119,0.004088732432667386,0.09352517985611508
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P13,P13,12,23,0.00325150229036808,0.004033223667086028,0.05882352941176472
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P13,P13,12,34,0.003612261265516281,0.00286349361682392,0.05882352941176472
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P13,P13,12,45,0.0018975446000695229,0.0011837444083919735,0.04166666666666663
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P13,P13,12,56,0.0035326280631124973,0.0066621727543138,0.020408163265306145
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P13,P13,23,34,0.0023358925245702267,0.0015872713042883735,0.038461538461538436
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P13,P13,23,45,0.003178767394274473,0.004774383865728038,0.0980392156862745
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P13,P13,23,56,0.0027512903325259686,0.0027257488039306166,0.039215686274509776
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P13,P13,34,45,0.0035197618417441845,0.0035333171045268674,0.0980392156862745
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P13,P13,34,56,0.0035734905395656824,0.004474521346127913,0.07692307692307687
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P13,P13,45,56,0.004001134540885687,0.009467132677511758,0.061224489795918324
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P14,P14,12,23,0.0020913637708872557,0.002573700962606229,0.022222222222222254
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P14,P14,12,34,0.0023085358552634716,0.001528973629909114,0.06521739130434778
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P14,P14,12,45,0.0015139419119805098,0.0008728872277514732,0.0
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P14,P14,12,56,0.0028847474604845047,0.00446999962926542,0.022222222222222254
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P14,P14,23,34,0.002130757085978985,0.0017063216076367294,0.08510638297872342
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P14,P14,23,45,0.0022099658381193876,0.003282822648861261,0.022222222222222254
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P14,P14,23,56,0.002447723178192973,0.0029880871853009694,0.0
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P14,P14,34,45,0.0023528404999524355,0.0022992804219367224,0.06521739130434778
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P14,P14,34,56,0.0029254702385514975,0.0036014089891687195,0.08510638297872342
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P14,P14,45,56,0.0031203459948301315,0.006585559697414145,0.022222222222222254
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P15,P15,12,23,0.0070594195276498795,0.008320567643742005,0.14432401597261835
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P15,P15,12,34,0.0038823438808321953,0.0023150116445033175,0.051150895140664954
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P15,P15,12,45,0.0037545310333371162,0.002402611563426249,0.09809496730167755
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P15,P15,12,56,0.008306100964546204,0.010531264947910013,0.15654405474764754
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P15,P15,23,34,0.006473590154200792,0.005766741840534495,0.13093858632676714
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P15,P15,23,45,0.007303751539438963,0.0077222413319921746,0.08620164483703929
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P15,P15,23,56,0.003928803373128176,0.0022135101018637693,0.05114184625281437
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P15,P15,34,45,0.003460855223238468,0.0019847432568425027,0.11719636776390463
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P15,P15,34,56,0.007352111861109734,0.006740988391287117,0.14335360556038224
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P15,P15,45,56,0.008097432553768158,0.008955249180180647,0.09926918392204631
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P16,P16,12,23,0.0032087857834994793,0.002763363559964316,0.018867924528301883
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P16,P16,12,34,0.0033317990601062775,0.0024402379733856616,0.05325835262983791
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P16,P16,12,45,0.0021199053153395653,0.00067580063379169,0.054545454545454564
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P16,P16,12,56,0.0033280299976468086,0.004336300076537958,0.07375643224699824
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P16,P16,23,34,0.002498775953426957,0.0010514428460053349,0.07081403044341494
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P16,P16,23,45,0.0037713204510509968,0.003242443301506026,0.036363636363636376
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P16,P16,23,56,0.002964944113045931,0.0018858135840695844,0.05594405594405594
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P16,P16,34,45,0.00401364266872406,0.0027442348747612755,0.07205387205387204
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P16,P16,34,56,0.003494743024930358,0.0027097407030248766,0.12251655629139069
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P16,P16,45,56,0.0038093465846031904,0.005031897158013443,0.05559515324305064
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P17,P17,12,23,0.003064610529690981,0.0029517909432449363,0.05626888217522663
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P17,P17,12,34,0.002412202302366495,0.0012361707002704891,0.037735849056603765
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P17,P17,12,45,0.0022400040179491043,0.0007030614948438929,0.038461538461538436
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P17,P17,12,56,0.003381300251930952,0.004657361560746698,0.037735849056603765
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P17,P17,23,34,0.002852850826457143,0.0017730430117929297,0.05594664690626161
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P17,P17,23,45,0.002973137889057398,0.0025443328447235514,0.05626888217522663
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P17,P17,23,56,0.003065037541091442,0.0027075230018168694,0.05594664690626161
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P17,P17,34,45,0.0026194541715085506,0.0011009339566709908,0.07407407407407407
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P17,P17,34,56,0.0034290594048798084,0.003380707385760906,0.07272727272727275
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P17,P17,45,56,0.003980337642133236,0.004461560788632357,0.037735849056603765
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P18,P18,12,23,0.0018215335439890623,0.0017364086671527446,0.062962962962963
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P18,P18,12,34,0.001749395509250462,0.001070789117793347,0.022222222222222254
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P18,P18,12,45,0.0010618737433105707,0.00037498345816899814,0.0
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P18,P18,12,56,0.00202427851036191,0.0027800803011664987,0.062962962962963
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P18,P18,23,34,0.001738672610372305,0.0018789715580390665,0.04166666666666663
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P18,P18,23,45,0.001963765127584338,0.0019201626590934495,0.062962962962963
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P18,P18,23,56,0.001799979479983449,0.0015561652694767725,0.04347826086956519
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P18,P18,34,45,0.0016369461081922054,0.0009848635862914623,0.022222222222222254
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P18,P18,34,56,0.002283182693645358,0.0025354334313462124,0.08250226654578419
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P18,P18,45,56,0.0020975922234356403,0.002656756925808579,0.062962962962963
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P19,P19,12,23,0.005525184329599142,0.006890793264301309,0.06280323450134773
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P19,P19,12,34,0.0029807290993630886,0.002465216162394479,0.03255313424804951
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P19,P19,12,45,0.004416374024003744,0.001533980733896101,0.016129032258064502
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P19,P19,12,56,0.0049085458740592,0.009987698541654266,0.1410048622366289
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P19,P19,23,34,0.005023411009460688,0.00360105096835861,0.06359300476947538
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P19,P19,23,45,0.004217587411403656,0.0056196736256324265,0.04791894852135814
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P19,P19,23,56,0.004590677563101053,0.003058912971476535,0.0849345586187692
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P19,P19,34,45,0.004418789409101009,0.0031080037984206887,0.04815711595372607
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P19,P19,34,56,0.004342755302786827,0.005313577958120486,0.14244031830238724
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P19,P19,45,56,0.005959927104413509,0.00910194219824123,0.12733260153677273
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P20,P20,12,23,0.0035562042612582445,0.0035010169750830933,0.0
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P20,P20,12,34,0.0037940307520329952,0.002407572281795889,0.020408163265306145
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P20,P20,12,45,0.00188494345638901,0.0007331692979923865,0.020408163265306145
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P20,P20,12,56,0.0043067242950201035,0.006683146948380014,0.020408163265306145
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P20,P20,23,34,0.0023637593258172274,0.0009692672454936213,0.020408163265306145
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P20,P20,23,45,0.003086254233494401,0.003102911447263157,0.020408163265306145
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P20,P20,23,56,0.0034360913559794426,0.003466265166889637,0.020408163265306145
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P20,P20,34,45,0.0036468966864049435,0.0021971046530557814,0.0
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P20,P20,34,56,0.003539389930665493,0.0031281967614897876,0.04081632653061229
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,seed,P20,P20,45,56,0.004330352880060673,0.006900734908533823,0.04081632653061229
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P01,P01,12,23,0.004390706308186054,0.004043235632788411,0.023255813953488413
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P01,P01,12,34,0.005539931356906891,0.0060475415106930885,0.06304558680892336
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P01,P01,12,45,0.004646052606403828,0.0042897644106144606,0.044489383215369105
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P01,P01,12,56,0.004341095685958862,0.002298988828790982,0.0
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P01,P01,23,34,0.00428440747782588,0.004771580345717785,0.04166666666666663
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P01,P01,23,45,0.0035753403790295124,0.0029991080755092936,0.021739130434782594
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P01,P01,23,56,0.004777250345796347,0.0051028183924454185,0.023255813953488413
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P01,P01,34,45,0.0040212348103523254,0.0031315037491472797,0.0625
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P01,P01,34,56,0.0043576559983193874,0.004467989757728108,0.06304558680892336
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P01,P01,45,56,0.004220515955239534,0.0030656328738520866,0.044489383215369105
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P02,P02,12,23,0.0037048575468361378,0.00446238845520841,0.025000000000000022
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P02,P02,12,34,0.005828422494232655,0.008661375243356861,0.025000000000000022
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P02,P02,12,45,0.003185147186741233,0.003215418924805369,0.12
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P02,P02,12,56,0.00390447024255991,0.006255695785923665,0.022222222222222254
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P02,P02,23,34,0.003909081686288118,0.003001013134248054,0.0
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P02,P02,23,45,0.0027172088157385588,0.0021010903795533054,0.09743589743589742
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P02,P02,23,56,0.0038063661195337772,0.004533350662155877,0.04613674263479706
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P02,P02,34,45,0.004775027744472027,0.0047818259380654204,0.09743589743589742
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P02,P02,34,56,0.0050414931029081345,0.0061339534785612715,0.04613674263479706
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P02,P02,45,56,0.00408034585416317,0.006597096606427044,0.13808463251670378
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P03,P03,12,23,0.006405054125934839,0.012015948242443675,0.022727272727272707
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P03,P03,12,34,0.005301287397742271,0.008852611970525892,0.022727272727272707
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P03,P03,12,45,0.004057121463119984,0.005134511013764054,0.022727272727272707
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P03,P03,12,56,0.0037789437919855118,0.0049036789609344655,0.022222222222222254
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P03,P03,23,34,0.004610275384038687,0.018405762514939195,0.0
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P03,P03,23,45,0.005115302745252848,0.017306450923633032,0.0
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P03,P03,23,56,0.006037403363734484,0.009270927373813187,0.0439615967660435
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P03,P03,34,45,0.00337680010125041,0.0024538224730631386,0.0
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P03,P03,34,56,0.005360857583582401,0.009827064278249198,0.0439615967660435
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P03,P03,45,56,0.004232059698551893,0.005947035450679428,0.0439615967660435
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P04,P04,12,23,0.004133832175284624,0.005304086182318146,0.02083333333333337
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P04,P04,12,34,0.005213802680373192,0.0058429505780938085,0.09836734693877547
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P04,P04,12,45,0.005702019669115543,0.008168897958661825,0.06166814551907718
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P04,P04,12,56,0.004527562763541937,0.0047237881848812835,0.04081632653061229
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P04,P04,23,34,0.004366002976894379,0.0042448627854684284,0.0791836734693877
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P04,P04,23,45,0.004472754895687103,0.00579809936650455,0.08083441981747064
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P04,P04,23,56,0.0037369495257735252,0.003153080239407524,0.020408163265306145
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P04,P04,34,45,0.005424519535154104,0.004496255494249812,0.11836734693877549
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P04,P04,34,56,0.0050813741981983185,0.004302751079831135,0.09651581898277939
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P04,P04,45,56,0.004590656142681837,0.0059180471131684564,0.09923339011925048
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P05,P05,12,23,0.004382527433335781,0.004841748930355383,0.0
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P05,P05,12,34,0.004523189272731543,0.005156851219762282,0.04761904761904767
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P05,P05,12,45,0.004391687922179699,0.003581763864047738,0.0
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P05,P05,12,56,0.004274276085197926,0.0033280448447579047,0.06666666666666665
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P05,P05,23,34,0.00367990555241704,0.0026609763475787807,0.04761904761904767
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P05,P05,23,45,0.003361569717526436,0.0021578553241448084,0.0
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P05,P05,23,56,0.004662542603909969,0.005552013450218052,0.06666666666666665
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P05,P05,34,45,0.0036861812695860863,0.002544760700932236,0.04761904761904767
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P05,P05,34,56,0.004451340064406395,0.006439899431928797,0.11111111111111116
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P05,P05,45,56,0.004500866401940584,0.004735282388498185,0.06666666666666665
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P06,P06,12,23,0.005489544477313757,0.007057214616318697,0.040000000000000036
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P06,P06,12,34,0.005099011585116386,0.006886070870419481,0.43758573388203015
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P06,P06,12,45,0.003946267534047365,0.00534607794130848,0.06341463414634141
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P06,P06,12,56,0.0038743740878999233,0.004556676592499587,0.06196377502383221
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P06,P06,23,34,0.004355747252702713,0.012409117855647911,0.4600823045267489
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P06,P06,23,45,0.004402881488204002,0.015097945150883807,0.06374501992031878
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P06,P06,23,56,0.005744364578276873,0.012584008090168464,0.06319883325230924
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P06,P06,34,45,0.004145755432546139,0.007672369831920323,0.4732510288065843
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P06,P06,34,56,0.00410078838467598,0.006775622007721971,0.44691358024691363
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P06,P06,45,56,0.003966642543673515,0.005339836928837105,0.04761904761904767
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P07,P07,12,23,0.005164151545614004,0.007978860533517151,0.11956521739130432
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P07,P07,12,34,0.005936834961175919,0.01229403633623638,0.15271966527196656
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P07,P07,12,45,0.0048933373764157295,0.006614300662457606,0.1300940438871473
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P07,P07,12,56,0.004448695108294487,0.0039717178019194055,0.04509283819628651
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P07,P07,23,34,0.005252691451460123,0.009807148114630682,0.09326424870466321
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P07,P07,23,45,0.004191309213638306,0.005267915611640195,0.06843013225991945
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P07,P07,23,56,0.0058364346623420715,0.011766418518171506,0.12195121951219512
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P07,P07,34,45,0.005666473880410194,0.006971229609293861,0.027027027027026973
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P07,P07,34,56,0.005910877138376236,0.01092054114775698,0.15492957746478875
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P07,P07,45,56,0.0060316151939332485,0.00993738040818204,0.13236060448150078
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P08,P08,12,23,0.003727808827534318,0.003134865892625016,0.022727272727272707
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P08,P08,12,34,0.005793630611151457,0.0048297431366548516,0.06521739130434778
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P08,P08,12,45,0.004298401065170765,0.0030285503546575443,0.022727272727272707
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P08,P08,12,56,0.003778252052143216,0.002219864050674536,0.0
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P08,P08,23,34,0.004601606167852879,0.003663565784603362,0.0444444444444444
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P08,P08,23,45,0.0032766161020845175,0.0019231013931917396,0.0
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P08,P08,23,56,0.004014699254184961,0.00416860452965806,0.022727272727272707
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P08,P08,34,45,0.004412520211189985,0.0033134544623317774,0.0444444444444444
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P08,P08,34,56,0.0050627994351089,0.005940259850074847,0.06521739130434778
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P08,P08,45,56,0.004227573983371258,0.004379785824686344,0.022727272727272707
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P09,P09,12,23,0.004353533498942852,0.004483932398848034,0.043604651162790664
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P09,P09,12,34,0.003757256316021085,0.004139713155380975,0.042735042735042694
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P09,P09,12,45,0.003429223783314228,0.004058499626483636,0.08430232558139539
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P09,P09,12,56,0.003186221234500408,0.001824544506830006,0.0625
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P09,P09,23,34,0.0040313806384801865,0.006964549541166876,0.04081632653061229
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P09,P09,23,45,0.00433742068707943,0.009337123706330885,0.04255319148936165
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P09,P09,23,56,0.005267392843961716,0.006039683183974076,0.0638930163447251
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P09,P09,34,45,0.003664444200694561,0.003746189407144662,0.08163265306122447
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,seed,P09,P09,34,56,0.004111603833734989,0.0050023100179320545,0.10128388017118406
