filename,risk_region,frozen_risk,prompt_id,seed_a,seed_b,box_iou,instability_1_minus_iou
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,P19,34,45,0.8984375,0.1015625
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,P19,34,56,0.9022556390977443,0.09774436090225569
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,P19,45,56,0.8823529411764706,0.11764705882352944
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,P20,12,23,0.9337474120082816,0.0662525879917184
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,P20,12,34,0.9534883720930233,0.046511627906976716
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,P20,12,45,0.9549689440993789,0.045031055900621064
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,P20,12,56,0.9565217391304348,0.04347826086956519
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,P20,23,34,0.9337474120082816,0.0662525879917184
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,P20,23,45,0.9777777777777777,0.022222222222222254
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,P20,23,56,0.9761904761904762,0.023809523809523836
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,P20,34,45,0.9549689440993789,0.045031055900621064
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,P20,34,56,0.9129554655870445,0.08704453441295545
2086_pid-MR047953C_glioma.png,LOW,0.1669843682562545,P20,45,56,0.9550026469031233,0.04499735309687669
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P01,12,23,0.9429892141756548,0.057010785824345156
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P01,12,34,0.9795918367346939,0.020408163265306145
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P01,12,45,0.9241650294695481,0.07583497053045185
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P01,12,56,0.9423076923076923,0.05769230769230771
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P01,23,34,0.9622641509433962,0.037735849056603765
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P01,23,45,0.9423076923076923,0.05769230769230771
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P01,23,56,0.9230769230769231,0.07692307692307687
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P01,34,45,0.9423076923076923,0.05769230769230771
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P01,34,56,0.9230769230769231,0.07692307692307687
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P01,45,56,0.9795918367346939,0.020408163265306145
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P02,12,23,0.9464285714285714,0.0535714285714286
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P02,12,34,0.9304511278195489,0.06954887218045114
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P02,12,45,0.9272727272727272,0.07272727272727275
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P02,12,56,0.8609271523178808,0.13907284768211925
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P02,23,34,0.8817005545286506,0.11829944547134941
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P02,23,45,0.9444444444444444,0.05555555555555558
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P02,23,56,0.9087791495198903,0.09122085048010975
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P02,34,45,0.8627819548872181,0.1372180451127819
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P02,34,56,0.8019740900678594,0.19802590993214064
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P02,45,56,0.8934828311142257,0.10651716888577434
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P03,12,23,1.0,0.0
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P03,12,34,0.96,0.040000000000000036
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P03,12,45,0.9583333333333334,0.04166666666666663
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P03,12,56,1.0,0.0
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P03,23,34,0.96,0.040000000000000036
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P03,23,45,0.9583333333333334,0.04166666666666663
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P03,23,56,1.0,0.0
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P03,34,45,0.92,0.07999999999999996
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P03,34,56,0.96,0.040000000000000036
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P03,45,56,0.9583333333333334,0.04166666666666663
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P04,12,23,0.9485783424077435,0.051421657592256476
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P04,12,34,0.9661016949152542,0.03389830508474578
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P04,12,45,0.9661016949152542,0.03389830508474578
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P04,12,56,0.9316394434361767,0.06836055656382334
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P04,23,34,0.9485783424077435,0.051421657592256476
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P04,23,45,0.9485783424077435,0.051421657592256476
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P04,23,56,0.94797869006581,0.05202130993418996
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P04,34,45,0.9333333333333333,0.06666666666666665
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P04,34,56,0.9316394434361767,0.06836055656382334
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P04,45,56,0.9316394434361767,0.06836055656382334
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P05,12,23,0.98,0.020000000000000018
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P05,12,34,0.9215044971381848,0.07849550286181517
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P05,12,45,0.96,0.040000000000000036
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P05,12,56,0.92,0.07999999999999996
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P05,23,34,0.9034369885433715,0.09656301145662849
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P05,23,45,0.9795918367346939,0.020408163265306145
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P05,23,56,0.9387755102040817,0.061224489795918324
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P05,34,45,0.9215358931552587,0.07846410684474125
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P05,34,56,0.9215686274509803,0.07843137254901966
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P05,45,56,0.92,0.07999999999999996
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P06,12,23,0.9399038461538461,0.060096153846153855
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P06,12,34,0.9221698113207547,0.0778301886792453
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P06,12,45,0.9215686274509803,0.07843137254901966
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P06,12,56,0.9038461538461539,0.09615384615384615
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P06,23,34,0.9811320754716981,0.018867924528301883
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P06,23,45,0.8661858974358975,0.13381410256410253
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P06,23,56,0.8505114083398898,0.1494885916601102
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P06,34,45,0.8498427672955975,0.1501572327044025
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P06,34,56,0.8347490347490347,0.16525096525096528
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P06,45,56,0.9791666666666666,0.02083333333333337
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P07,12,23,1.0,0.0
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P07,12,34,0.9629629629629629,0.03703703703703709
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P07,12,45,0.9230769230769231,0.07692307692307687
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P07,12,56,0.9811320754716981,0.018867924528301883
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P07,23,34,0.9629629629629629,0.03703703703703709
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P07,23,45,0.9230769230769231,0.07692307692307687
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P07,23,56,0.9811320754716981,0.018867924528301883
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P07,34,45,0.8888888888888888,0.11111111111111116
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P07,34,56,0.9814814814814815,0.01851851851851849
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P07,45,56,0.9056603773584906,0.09433962264150941
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P08,12,23,0.960691823899371,0.03930817610062898
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P08,12,34,0.9429012345679012,0.0570987654320988
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P08,12,45,0.941476826394344,0.058523173605655954
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P08,12,56,0.9622641509433962,0.037735849056603765
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P08,23,34,0.9078751857355126,0.09212481426448738
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P08,23,45,0.9433526011560693,0.05664739884393066
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P08,23,56,0.960691823899371,0.03930817610062898
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P08,34,45,0.9262202043132803,0.07377979568671966
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P08,34,56,0.9082985979537703,0.09170140204622967
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P08,45,56,0.941476826394344,0.058523173605655954
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P09,12,23,0.9411764705882353,0.05882352941176472
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P09,12,34,0.9411764705882353,0.05882352941176472
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P09,12,45,0.9411764705882353,0.05882352941176472
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P09,12,56,0.9411764705882353,0.05882352941176472
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P09,23,34,1.0,0.0
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P09,23,45,1.0,0.0
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P09,23,56,1.0,0.0
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P09,34,45,1.0,0.0
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P09,34,56,1.0,0.0
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P09,45,56,1.0,0.0
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P10,12,23,0.9411764705882353,0.05882352941176472
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P10,12,34,0.9067524115755627,0.09324758842443726
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P10,12,45,1.0,0.0
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P10,12,56,0.9666666666666667,0.033333333333333326
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P10,23,34,0.9646302250803859,0.03536977491961413
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P10,23,45,0.9411764705882353,0.05882352941176472
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P10,23,56,0.9098039215686274,0.09019607843137256
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P10,34,45,0.9067524115755627,0.09324758842443726
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P10,34,56,0.8770913770913771,0.12290862290862292
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P10,45,56,0.9666666666666667,0.033333333333333326
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P11,12,23,0.9795918367346939,0.020408163265306145
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P11,12,34,0.9803921568627451,0.019607843137254943
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P11,12,45,0.9411764705882353,0.05882352941176472
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P11,12,56,0.9411764705882353,0.05882352941176472
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P11,23,34,0.9607686148919136,0.039231385108086436
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P11,23,45,0.96,0.040000000000000036
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P11,23,56,0.922337870296237,0.07766212970376296
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P11,34,45,0.9230769230769231,0.07692307692307687
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P11,34,56,0.9230769230769231,0.07692307692307687
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P11,45,56,0.96,0.040000000000000036
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P12,12,23,0.9380075798592312,0.06199242014076878
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P12,12,34,0.9380075798592312,0.06199242014076878
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P12,12,45,0.9152915291529153,0.08470847084708466
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P12,12,56,0.9214517876489707,0.07854821235102927
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P12,23,34,1.0,0.0
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P12,23,45,0.9175627240143369,0.08243727598566308
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P12,23,56,0.8959058067968959,0.10409419320310409
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P12,34,45,0.9175627240143369,0.08243727598566308
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P12,34,56,0.8959058067968959,0.10409419320310409
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P12,45,56,0.9064748201438849,0.09352517985611508
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P13,12,23,0.9411764705882353,0.05882352941176472
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P13,12,34,0.9411764705882353,0.05882352941176472
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P13,12,45,0.9583333333333334,0.04166666666666663
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P13,12,56,0.9795918367346939,0.020408163265306145
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P13,23,34,0.9615384615384616,0.038461538461538436
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P13,23,45,0.9019607843137255,0.0980392156862745
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P13,23,56,0.9607843137254902,0.039215686274509776
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P13,34,45,0.9019607843137255,0.0980392156862745
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P13,34,56,0.9230769230769231,0.07692307692307687
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P13,45,56,0.9387755102040817,0.061224489795918324
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P14,12,23,0.9777777777777777,0.022222222222222254
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P14,12,34,0.9347826086956522,0.06521739130434778
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P14,12,45,1.0,0.0
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P14,12,56,0.9777777777777777,0.022222222222222254
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P14,23,34,0.9148936170212766,0.08510638297872342
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P14,23,45,0.9777777777777777,0.022222222222222254
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P14,23,56,1.0,0.0
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P14,34,45,0.9347826086956522,0.06521739130434778
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P14,34,56,0.9148936170212766,0.08510638297872342
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P14,45,56,0.9777777777777777,0.022222222222222254
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P15,12,23,0.8556759840273817,0.14432401597261835
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P15,12,34,0.948849104859335,0.051150895140664954
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P15,12,45,0.9019050326983225,0.09809496730167755
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P15,12,56,0.8434559452523525,0.15654405474764754
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P15,23,34,0.8690614136732329,0.13093858632676714
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P15,23,45,0.9137983551629607,0.08620164483703929
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P15,23,56,0.9488581537471856,0.05114184625281437
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P15,34,45,0.8828036322360954,0.11719636776390463
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P15,34,56,0.8566463944396178,0.14335360556038224
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P15,45,56,0.9007308160779537,0.09926918392204631
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P16,12,23,0.9811320754716981,0.018867924528301883
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P16,12,34,0.9467416473701621,0.05325835262983791
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P16,12,45,0.9454545454545454,0.054545454545454564
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P16,12,56,0.9262435677530018,0.07375643224699824
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P16,23,34,0.9291859695565851,0.07081403044341494
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P16,23,45,0.9636363636363636,0.036363636363636376
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P16,23,56,0.9440559440559441,0.05594405594405594
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P16,34,45,0.927946127946128,0.07205387205387204
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P16,34,56,0.8774834437086093,0.12251655629139069
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P16,45,56,0.9444048467569494,0.05559515324305064
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P17,12,23,0.9437311178247734,0.05626888217522663
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P17,12,34,0.9622641509433962,0.037735849056603765
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P17,12,45,0.9615384615384616,0.038461538461538436
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P17,12,56,0.9622641509433962,0.037735849056603765
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P17,23,34,0.9440533530937384,0.05594664690626161
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P17,23,45,0.9437311178247734,0.05626888217522663
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P17,23,56,0.9440533530937384,0.05594664690626161
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P17,34,45,0.9259259259259259,0.07407407407407407
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P17,34,56,0.9272727272727272,0.07272727272727275
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P17,45,56,0.9622641509433962,0.037735849056603765
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P18,12,23,0.937037037037037,0.062962962962963
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P18,12,34,0.9777777777777777,0.022222222222222254
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P18,12,45,1.0,0.0
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P18,12,56,0.937037037037037,0.062962962962963
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P18,23,34,0.9583333333333334,0.04166666666666663
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P18,23,45,0.937037037037037,0.062962962962963
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P18,23,56,0.9565217391304348,0.04347826086956519
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P18,34,45,0.9777777777777777,0.022222222222222254
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P18,34,56,0.9174977334542158,0.08250226654578419
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P18,45,56,0.937037037037037,0.062962962962963
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P19,12,23,0.9371967654986523,0.06280323450134773
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P19,12,34,0.9674468657519505,0.03255313424804951
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P19,12,45,0.9838709677419355,0.016129032258064502
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P19,12,56,0.8589951377633711,0.1410048622366289
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P19,23,34,0.9364069952305246,0.06359300476947538
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P19,23,45,0.9520810514786419,0.04791894852135814
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P19,23,56,0.9150654413812308,0.0849345586187692
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P19,34,45,0.9518428840462739,0.04815711595372607
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P19,34,56,0.8575596816976128,0.14244031830238724
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P19,45,56,0.8726673984632273,0.12733260153677273
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P20,12,23,1.0,0.0
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P20,12,34,0.9795918367346939,0.020408163265306145
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P20,12,45,0.9795918367346939,0.020408163265306145
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P20,12,56,0.9795918367346939,0.020408163265306145
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P20,23,34,0.9795918367346939,0.020408163265306145
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P20,23,45,0.9795918367346939,0.020408163265306145
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P20,23,56,0.9795918367346939,0.020408163265306145
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P20,34,45,1.0,0.0
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P20,34,56,0.9591836734693877,0.04081632653061229
1865_pid-MR048944_glioma.png,LOW,0.2063659893690596,P20,45,56,0.9591836734693877,0.04081632653061229
1125_pid-111785_pituitary.png,MIDDLE,0.2578958450429955,P01,12,23,0.9846153846153847,0.01538461538461533
1125_pid-111785_pituitary.png,MIDDLE,0.2578958450429955,P01,12,34,0.9696969696969697,0.030303030303030276
1125_pid-111785_pituitary.png,MIDDLE,0.2578958450429955,P01,12,45,0.9349542153457531,0.06504578465424693
1125_pid-111785_pituitary.png,MIDDLE,0.2578958450429955,P01,12,56,0.9846153846153847,0.01538461538461533
1125_pid-111785_pituitary.png,MIDDLE,0.2578958450429955,P01,23,34,0.9846153846153847,0.01538461538461533
1125_pid-111785_pituitary.png,MIDDLE,0.2578958450429955,P01,23,45,0.9493427380570696,0.05065726194293041
1125_pid-111785_pituitary.png,MIDDLE,0.2578958450429955,P01,23,56,1.0,0.0
1125_pid-111785_pituitary.png,MIDDLE,0.2578958450429955,P01,34,45,0.9641025641025641,0.03589743589743588
1125_pid-111785_pituitary.png,MIDDLE,0.2578958450429955,P01,34,56,0.9846153846153847,0.01538461538461533
1125_pid-111785_pituitary.png,MIDDLE,0.2578958450429955,P01,45,56,0.9493427380570696,0.05065726194293041
1125_pid-111785_pituitary.png,MIDDLE,0.2578958450429955,P02,12,23,1.0,0.0
1125_pid-111785_pituitary.png,MIDDLE,0.2578958450429955,P02,12,34,0.9791666666666666,0.02083333333333337
1125_pid-111785_pituitary.png,MIDDLE,0.2578958450429955,P02,12,45,0.9641810485183979,0.03581895148160208
1125_pid-111785_pituitary.png,MIDDLE,0.2578958450429955,P02,12,56,1.0,0.0
1125_pid-111785_pituitary.png,MIDDLE,0.2578958450429955,P02,23,34,0.9791666666666666,0.02083333333333337
1125_pid-111785_pituitary.png,MIDDLE,0.2578958450429955,P02,23,45,0.9641810485183979,0.03581895148160208
1125_pid-111785_pituitary.png,MIDDLE,0.2578958450429955,P02,23,56,1.0,0.0
1125_pid-111785_pituitary.png,MIDDLE,0.2578958450429955,P02,34,45,0.984375,0.015625
1125_pid-111785_pituitary.png,MIDDLE,0.2578958450429955,P02,34,56,0.9791666666666666,0.02083333333333337
1125_pid-111785_pituitary.png,MIDDLE,0.2578958450429955,P02,45,56,0.9641810485183979,0.03581895148160208
1125_pid-111785_pituitary.png,MIDDLE,0.2578958450429955,P03,12,23,1.0,0.0
1125_pid-111785_pituitary.png,MIDDLE,0.2578958450429955,P03,12,34,0.9641025641025641,0.03589743589743588
1125_pid-111785_pituitary.png,MIDDLE,0.2578958450429955,P03,12,45,0.9846153846153847,0.01538461538461533
1125_pid-111785_pituitary.png,MIDDLE,0.2578958450429955,P03,12,56,0.9791666666666666,0.02083333333333337
1125_pid-111785_pituitary.png,MIDDLE,0.2578958450429955,P03,23,34,0.9641025641025641,0.03589743589743588
1125_pid-111785_pituitary.png,MIDDLE,0.2578958450429955,P03,23,45,0.9846153846153847,0.01538461538461533
1125_pid-111785_pituitary.png,MIDDLE,0.2578958450429955,P03,23,56,0.9791666666666666,0.02083333333333337
1125_pid-111785_pituitary.png,MIDDLE,0.2578958450429955,P03,34,45,0.9791666666666666,0.02083333333333337
1125_pid-111785_pituitary.png,MIDDLE,0.2578958450429955,P03,34,56,0.9846153846153847,0.01538461538461533
1125_pid-111785_pituitary.png,MIDDLE,0.2578958450429955,P03,45,56,0.9644116704071818,0.03558832959281821
1125_pid-111785_pituitary.png,MIDDLE,0.2578958450429955,P04,12,23,1.0,0.0
1125_pid-111785_pituitary.png,MIDDLE,0.2578958450429955,P04,12,34,1.0,0.0
1125_pid-111785_pituitary.png,MIDDLE,0.2578958450429955,P04,12,45,1.0,0.0
1125_pid-111785_pituitary.png,MIDDLE,0.2578958450429955,P04,12,56,1.0,0.0
1125_pid-111785_pituitary.png,MIDDLE,0.2578958450429955,P04,23,34,1.0,0.0
1125_pid-111785_pituitary.png,MIDDLE,0.2578958450429955,P04,23,45,1.0,0.0
1125_pid-111785_pituitary.png,MIDDLE,0.2578958450429955,P04,23,56,1.0,0.0
1125_pid-111785_pituitary.png,MIDDLE,0.2578958450429955,P04,34,45,1.0,0.0
1125_pid-111785_pituitary.png,MIDDLE,0.2578958450429955,P04,34,56,1.0,0.0
1125_pid-111785_pituitary.png,MIDDLE,0.2578958450429955,P04,45,56,1.0,0.0
1125_pid-111785_pituitary.png,MIDDLE,0.2578958450429955,P05,12,23,0.984375,0.015625
1125_pid-111785_pituitary.png,MIDDLE,0.2578958450429955,P05,12,34,0.984375,0.015625
1125_pid-111785_pituitary.png,MIDDLE,0.2578958450429955,P05,12,45,0.9294419499679282,0.07055805003207183
1125_pid-111785_pituitary.png,MIDDLE,0.2578958450429955,P05,12,56,1.0,0.0
1125_pid-111785_pituitary.png,MIDDLE,0.2578958450429955,P05,23,34,1.0,0.0
1125_pid-111785_pituitary.png,MIDDLE,0.2578958450429955,P05,23,45,0.9436665581243895,0.05633344187561051
